Index,p_t,q_t,cluster_safety_t,q_cluster_t,Action,Y_t,Success,FP,FN,Misclassified,SSM decision,Weakest Link decision
2767,0.3140319883823395,7.924479180966674e-19,0.497564280690293,1.5018036659398817e-14,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2768,0.30239784717559814,1.0425994097392383e-21,0.954267366495437,0.9999851430157267,OFFLOADED,1.0,No,1.0,1.0,0.0,False,True
2769,0.2661930024623871,4.11185931421985e-35,0.4476328696783953,8.150214422825627e-18,OFFLOADED,1.0,No,1.0,0.0,0.0,False,False
2770,0.2523229718208313,1.984281475871937e-44,0.5999041543922339,5.080769436090786e-08,OFFLOADED,1.0,No,0.0,1.0,1.0,False,False
2771,0.359578400850296,6.318960190519435e-13,0.8149417354459201,0.31602165565055923,OFFLOADED,1.0,No,0.0,1.0,1.0,False,False
2772,0.6854695081710815,0.30071089221638353,0.4713886668989281,2.4570422108094174e-16,OFFLOADED,0.0,Yes,0.0,0.0,0.0,True,False
2773,0.4382880926132202,5.174518011103979e-07,0.6984736633030788,0.0012814160842941217,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2774,0.8975299000740051,0.9993387407607183,0.9884608034489868,0.9999999635491383,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2775,0.9006602168083191,0.9994969511923812,1.0,1.0,ACCEPTED,0.0,Yes,0.0,0.0,0.0,True,True
2776,0.271085649728775,7.805225397973623e-33,0.8081977514234115,0.2323171308298103,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2777,0.307632714509964,2.1384423823347324e-20,0.2063746735797866,8.031517314560085e-32,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2778,0.29881957173347473,5.422720344676084e-23,0.6059942958286259,7.450188170591439e-08,OFFLOADED,1.0,No,1.0,1.0,0.0,False,False
2779,0.2972014844417572,1.5696482483055803e-23,0.35817354253218114,6.488834710637133e-24,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2780,0.2817446291446686,1.223593781789533e-28,0.27241176430524017,3.536556556191236e-29,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2781,0.2609963119029999,5.523488240493225e-38,0.4770618543307951,4.991495170467426e-16,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
2782,0.26776519417762756,1.6185560302662285e-34,0.2294743123123582,3.634216024608961e-31,OFFLOADED,1.0,No,1.0,1.0,1.0,False,False
